FIPS,YEAR,unemp_rate
51111,2015,5.0
51111,2014,5.7
51111,2013,6.8
51111,2012,7.3
51111,2011,8.2
51113,2021,2.7
51113,2020,4.3
51113,2019,2.4
51113,2018,2.7
51113,2017,3.1
51113,2016,3.3
51113,2015,3.3
51113,2014,3.9
51113,2013,4.3
51113,2012,4.6
51113,2011,5.0
51115,2021,3.5
51115,2020,5.8
51115,2019,3.2
51115,2018,3.4
51115,2017,4.1
51115,2016,4.4
51115,2015,4.1
51115,2014,4.5
51115,2013,4.9
51115,2012,5.5
51115,2011,6.2
51117,2021,4.5
51117,2020,6.8
51117,2019,3.8
51117,2018,3.9
51117,2017,4.6
51117,2016,5.1
51117,2015,6.0
51117,2014,7.5
51117,2013,9.0
51117,2012,9.0
51117,2011,9.9
51119,2021,3.7
51119,2020,5.8
51119,2019,2.8
51119,2018,3.0
51119,2017,3.5
51119,2016,4.0
51119,2015,4.2
51119,2014,4.9
51119,2013,5.4
51119,2012,5.8
51119,2011,6.2
51121,2021,3.1
51121,2020,5.1
51121,2019,2.9
51121,2018,3.1
51121,2017,3.9
51121,2016,4.3
51121,2015,4.2
51121,2014,5.0
51121,2013,5.5
51121,2012,5.7
51121,2011,6.0
51125,2021,3.7
51125,2020,6.2
51125,2019,2.9
51125,2018,3.3
51125,2017,3.6
51125,2016,3.8
51125,2015,4.0
51125,2014,4.8
51125,2013,5.3
51125,2012,5.6
51125,2011,6.0
51127,2021,3.0
51127,2020,5.0
51127,2019,2.4
51127,2018,2.9
51127,2017,3.3
51127,2016,3.5
51127,2015,3.7
51127,2014,4.4
51127,2013,4.9
51127,2012,5.3
51127,2011,6.1
51131,2021,5.5
51131,2020,8.6
51131,2019,4.7
51131,2018,5.7
51131,2017,5.8
51131,2016,5.8
51131,2015,6.0
51131,2014,7.3
51131,2013,8.8
51131,2012,8.9
51131,2011,8.5
51133,2021,5.8
51133,2020,7.9
51133,2019,5.0
51133,2018,5.3
51133,2017,6.0
51133,2016,6.1
51133,2015,6.0
51133,2014,6.8
51133,2013,7.2
51133,2012,7.8
51133,2011,8.6
51135,2021,4.4
51135,2020,6.4
51135,2019,3.4
51135,2018,3.8
51135,2017,4.6
51135,2016,4.7
51135,2015,4.4
51135,2014,5.2
51135,2013,5.8
51135,2012,6.1
51135,2011,6.8
51137,2021,3.5
51137,2020,5.6
51137,2019,2.8
51137,2018,2.9
51137,2017,3.5
51137,2016,3.8
51137,2015,4.5
51137,2014,5.1
51137,2013,5.7
51137,2012,6.4
51137,2011,7.1
51139,2021,4.7
51139,2020,7.9
51139,2019,3.9
51139,2018,4.3
51139,2017,5.2
51139,2016,5.5
51139,2015,6.8
51139,2014,7.8
51139,2013,8.9
51139,2012,9.8
51139,2011,10.6
51141,2021,4.1
51141,2020,6.7
51141,2019,3.2
51141,2018,3.6
51141,2017,3.9
51141,2016,4.3
51141,2015,5.3
51141,2014,6.5
51141,2013,8.0
51141,2012,8.8
51141,2011,10.4
51143,2021,4.3
51143,2020,7.3
51143,2019,3.6
51143,2018,3.9
51143,2017,4.6
51143,2016,4.9
51143,2015,5.2
51143,2014,6.2
51143,2013,6.8
51143,2012,7.5
51143,2011,8.7
51145,2021,2.6
51145,2020,4.6
51145,2019,2.4
51145,2018,2.5
51145,2017,3.1
51145,2016,3.3
51145,2015,3.9
51145,2014,4.4
51145,2013,4.9
51145,2012,5.4
51145,2011,6.0
51147,2021,5.5
51147,2020,7.7
51147,2019,4.2
51147,2018,4.4
51147,2017,5.4
51147,2016,6.0
51147,2015,6.1
51147,2014,7.4
51147,2013,8.1
51147,2012,8.2
51147,2011,8.6
51149,2021,3.9
51149,2020,5.9
51149,2019,2.7
51149,2018,3.1
51149,2017,3.8
51149,2016,4.3
51149,2015,5.3
51149,2014,6.1
51149,2013,6.8
51149,2012,7.1
51149,2011,7.5
51153,2021,3.7
51153,2020,6.6
51153,2019,2.4
51153,2018,2.7
51153,2017,3.3
51153,2016,3.5
51153,2015,4.1
51153,2014,4.7
51153,2013,5.0
51153,2012,5.1
51153,2011,5.4
51155,2021,4.0
51155,2020,8.5
51155,2019,3.5
51155,2018,3.6
51155,2017,5.4
51155,2016,6.1
51155,2015,5.0
51155,2014,5.9
51155,2013,7.4
51155,2012,7.1
51155,2011,8.3
51157,2021,2.9
51157,2020,4.9
51157,2019,2.6
51157,2018,2.8
51157,2017,3.5
51157,2016,3.6
51157,2015,4.1
51157,2014,4.6
51157,2013,5.0
51157,2012,5.2
51157,2011,5.4
51159,2021,4.2
51159,2020,6.0
51159,2019,3.5
51159,2018,3.7
51159,2017,4.2
51159,2016,4.2
51159,2015,4.5
51159,2014,5.3
51159,2013,6.0
51159,2012,6.1
51159,2011,6.3
51161,2021,3.2
51161,2020,5.5
51161,2019,2.6
51161,2018,2.8
51161,2017,3.5
51161,2016,3.7
51161,2015,3.9
51161,2014,4.4
51161,2013,4.9
51161,2012,5.0
51161,2011,5.4
51163,2021,3.7
51163,2020,5.7
51163,2019,2.7
51163,2018,3.0
51163,2017,4.0
51163,2016,4.3
51163,2015,4.6
51163,2014,5.2
51163,2013,5.6
51163,2012,5.8
51163,2011,6.5
51165,2021,2.8
51165,2020,4.8
51165,2019,2.3
51165,2018,2.6
51165,2017,3.1
51165,2016,3.4
51165,2015,4.0
51165,2014,4.5
51165,2013,4.9
51165,2012,5.4
51165,2011,5.8
51167,2021,4.9
51167,2020,7.8
51167,2019,4.7
51167,2018,4.9
51167,2017,5.8
51167,2016,7.0
51167,2015,6.4
51167,2014,7.6
51167,2013,8.2
51167,2012,8.3
51167,2011,9.1
51169,2021,4.0
51169,2020,6.2
51169,2019,3.4
51169,2018,3.6
51169,2017,4.4
51169,2016,5.4
51169,2015,5.1
51169,2014,5.7
51169,2013,6.8
51169,2012,7.2
51169,2011,7.0
51171,2021,3.6
51171,2020,5.7
51171,2019,2.6
51171,2018,3.0
51171,2017,3.4
51171,2016,3.7
51171,2015,4.2
51171,2014,4.8
51171,2013,5.4
51171,2012,6.1
51171,2011,6.7
51173,2021,4.5
51173,2020,7.4
51173,2019,4.0
51173,2018,4.4
51173,2017,5.4
51173,2016,6.0
51173,2015,6.4
51173,2014,7.7
51173,2013,8.8
51173,2012,9.2
51173,2011,10.4
51175,2021,3.9
51175,2020,5.8
51175,2019,3.0
51175,2018,3.2
51175,2017,4.0
51175,2016,4.3
51175,2015,3.9
51175,2014,4.7
51175,2013,5.4
51175,2012,6.0
51175,2011,7.3
51177,2021,3.5
51177,2020,5.9
51177,2019,2.7
51177,2018,2.9
51177,2017,3.5
51177,2016,3.9
51177,2015,4.5
51177,2014,5.2
51177,2013,5.6
51177,2012,5.9
51177,2011,6.4
51179,2021,3.4
51179,2020,5.5
51179,2019,2.6
51179,2018,2.8
51179,2017,3.4
51179,2016,3.7
51179,2015,4.4
51179,2014,5.2
51179,2013,5.5
51179,2012,5.6
51179,2011,5.9
51181,2021,4.1
51181,2020,6.6
51181,2019,3.7
51181,2018,3.9
51181,2017,4.8
51181,2016,5.7
51181,2015,5.0
51181,2014,6.0
51181,2013,7.1
51181,2012,7.5
51181,2011,8.1
51183,2021,5.1
51183,2020,7.3
51183,2019,3.6
51183,2018,4.0
51183,2017,4.6
51183,2016,5.1
51183,2015,6.7
51183,2014,7.6
51183,2013,9.0
51183,2012,9.4
51183,2011,10.0
51185,2021,5.3
51185,2020,8.2
51185,2019,4.4
51185,2018,4.6
51185,2017,5.8
51185,2016,7.5
51185,2015,7.3
51185,2014,7.9
51185,2013,8.4
51185,2012,8.0
51185,2011,7.6
51187,2021,3.5
51187,2020,6.0
51187,2019,2.8
51187,2018,3.1
51187,2017,3.6
51187,2016,4.0
51187,2015,4.7
51187,2014,5.5
51187,2013,5.9
51187,2012,6.4
51187,2011,7.1
51191,2021,3.8
51191,2020,6.5
51191,2019,3.5
51191,2018,3.7
51191,2017,4.3
51191,2016,4.8
51191,2015,4.7
51191,2014,5.6
51191,2013,6.2
51191,2012,6.5
51191,2011,6.8
51193,2021,5.6
51193,2020,7.7
51193,2019,4.4
51193,2018,4.6
51193,2017,5.5
51193,2016,5.5
51193,2015,5.3
51193,2014,6.3
51193,2013,6.6
51193,2012,7.0
51193,2011,7.2
51195,2021,4.9
51195,2020,7.6
51195,2019,4.4
51195,2018,4.8
51195,2017,6.1
51195,2016,7.9
51195,2015,8.1
51195,2014,9.2
51195,2013,10.0
51195,2012,8.6
51195,2011,7.3
51197,2021,3.9
51197,2020,7.9
51197,2019,3.4
51197,2018,3.6
51197,2017,4.8
51197,2016,5.3
51197,2015,5.3
51197,2014,6.3
51197,2013,7.5
51197,2012,7.4
51197,2011,8.8
51199,2021,3.3
51199,2020,5.9
51199,2019,2.7
51199,2018,2.8
51199,2017,3.5
51199,2016,3.9
51199,2015,4.2
51199,2014,4.9
51199,2013,5.2
51199,2012,5.6
51199,2011,5.9
51510,2021,3.8
51510,2020,6.2
51510,2019,2.1
51510,2018,2.3
51510,2017,2.8
51510,2016,2.9
51510,2015,3.2
51510,2014,3.7
51510,2013,3.9
51510,2012,3.9
51510,2011,4.3
51520,2021,4.6
51520,2020,7.7
51520,2019,3.6
51520,2018,3.6
51520,2017,4.3
51520,2016,4.9
51520,2015,5.3
51520,2014,6.2
51520,2013,6.8
51520,2012,7.0
51520,2011,7.9
51530,2021,4.3
51530,2020,6.4
51530,2019,3.0
51530,2018,3.5
51530,2017,4.6
51530,2016,5.5
51530,2015,5.0
51530,2014,5.6
51530,2013,6.6
51530,2012,7.5
51530,2011,8.8
51540,2021,3.7
51540,2020,6.9
51540,2019,2.4
51540,2018,2.6
51540,2017,3.1
51540,2016,3.4
51540,2015,3.6
51540,2014,4.2
51540,2013,4.5
51540,2012,4.9
51540,2011,5.3
51550,2021,3.9
51550,2020,6.5
51550,2019,2.9
51550,2018,3.1
51550,2017,3.8
51550,2016,4.3
51550,2015,4.5
51550,2014,5.1
51550,2013,5.7
51550,2012,6.2
51550,2011,6.6
51570,2021,4.4
51570,2020,7.0
51570,2019,3.1
51570,2018,3.3
51570,2017,3.9
51570,2016,4.4
51570,2015,4.6
51570,2014,5.6
51570,2013,6.3
51570,2012,6.7
51570,2011,7.2
51580,2021,5.8
51580,2020,10.2
51580,2019,4.1
51580,2018,4.7
51580,2017,6.0
51580,2016,5.8
51580,2015,5.9
51580,2014,7.7
51580,2013,8.1
51580,2012,8.6
51580,2011,9.0
51590,2021,6.8
51590,2020,10.8
51590,2019,5.4
51590,2018,5.5
51590,2017,6.1
51590,2016,6.2
51590,2015,7.1
51590,2014,8.4
51590,2013,9.5
51590,2012,9.9
51590,2011,11.2
51595,2021,7.6
51595,2020,11.6
51595,2019,5.1
51595,2018,4.9
51595,2017,5.3
51595,2016,6.3
51595,2015,6.8
51595,2014,7.9
51595,2013,9.5
51595,2012,10.2
51595,2011,10.4
51600,2021,3.3
51600,2020,5.9
51600,2019,2.2
51600,2018,2.4
51600,2017,2.9
51600,2016,3.1
51600,2015,3.4
51600,2014,4.0
51600,2013,4.0
51600,2012,4.1
51600,2011,4.7
51610,2021,2.8
51610,2020,4.2
51610,2019,2.2
51610,2018,2.3
51610,2017,2.7
51610,2016,2.9
51610,2015,3.0
51610,2014,3.5
51610,2013,3.8
51610,2012,3.8
51610,2011,4.0
51620,2021,6.6
51620,2020,8.6
51620,2019,3.9
51620,2018,4.3
51620,2017,5.1
51620,2016,5.8
51620,2015,6.6
51620,2014,7.6
51620,2013,9.0
51620,2012,9.6
51620,2011,10.9
51630,2021,4.1
51630,2020,6.8
51630,2019,3.0
51630,2018,3.1
51630,2017,3.8
51630,2016,4.2
51630,2015,5.2
51630,2014,5.9
51630,2013,6.3
51630,2012,6.8
51630,2011,7.7
51640,2021,4.2
51640,2020,8.3
51640,2019,3.4
51640,2018,3.5
51640,2017,4.1
51640,2016,4.6
51640,2015,5.4
51640,2014,7.1
51640,2013,8.4
51640,2012,8.5
51640,2011,9.9
51650,2021,5.4
51650,2020,8.7
51650,2019,3.7
51650,2018,4.0
51650,2017,4.8
51650,2016,5.6
51650,2015,5.9
51650,2014,6.6
51650,2013,7.3
51650,2012,7.9
51650,2011,8.5
51660,2021,3.7
51660,2020,6.2
51660,2019,2.9
51660,2018,3.2
51660,2017,3.9
51660,2016,4.4
51660,2015,5.2
51660,2014,5.9
51660,2013,6.6
51660,2012,7.1
51660,2011,7.4
51670,2021,6.8
51670,2020,10.7
51670,2019,4.1
51670,2018,4.6
51670,2017,5.8
51670,2016,6.3
51670,2015,7.4
51670,2014,8.7
51670,2013,9.5
51670,2012,9.7
51670,2011,10.8
51678,2021,4.6
51678,2020,6.4
51678,2019,4.8
51678,2018,4.7
51678,2017,5.6
51678,2016,5.8
51678,2015,6.7
51678,2014,7.5
51678,2013,8.3
51678,2012,8.4
51678,2011,8.8
51680,2021,4.6
51680,2020,7.1
51680,2019,3.4
51680,2018,3.7
51680,2017,4.5
51680,2016,4.8
51680,2015,5.5
51680,2014,6.2
51680,2013,6.9
51680,2012,7.2
51680,2011,7.7
51683,2021,3.6
51683,2020,6.4
51683,2019,2.4
51683,2018,2.6
51683,2017,3.2
51683,2016,3.4
51683,2015,4.1
51683,2014,4.9
51683,2013,5.2
51683,2012,5.4
51683,2011,5.8
51685,2021,3.5
51685,2020,6.5
51685,2019,2.1
51685,2018,2.4
51685,2017,2.9
51685,2016,3.2
51685,2015,4.1
51685,2014,4.6
51685,2013,4.9
51685,2012,5.1
51685,2011,5.3
51690,2021,6.7
51690,2020,10.5
51690,2019,3.8
51690,2018,4.3
51690,2017,5.7
51690,2016,6.1
51690,2015,8.6
51690,2014,9.7
51690,2013,10.9
51690,2012,12.3
51690,2011,14.6
51700,2021,5.5
51700,2020,9.1
51700,2019,3.4
51700,2018,3.7
51700,2017,4.6
51700,2016,5.2
51700,2015,5.3
51700,2014,6.1
51700,2013,6.6
51700,2012,7.2
51700,2011,7.8
51710,2021,5.7
51710,2020,9.2
51710,2019,3.5
51710,2018,3.7
51710,2017,4.6
51710,2016,5.3
51710,2015,5.5
51710,2014,6.2
51710,2013,6.7
51710,2012,7.3
51710,2011,8.0
51720,2021,5.1
51720,2020,8.1
51720,2019,3.7
51720,2018,4.0
51720,2017,5.3
51720,2016,6.7
51720,2015,6.9
51720,2014,7.5
51720,2013,8.1
51720,2012,7.3
51720,2011,6.6
51730,2021,8.7
51730,2020,12.8
51730,2019,4.9
51730,2018,5.5
51730,2017,6.5
51730,2016,7.0
51730,2015,9.0
51730,2014,10.4
51730,2013,11.3
51730,2012,11.5
51730,2011,12.3
51735,2021,2.7
51735,2020,4.3
51735,2019,2.3
51735,2018,2.6
51735,2017,3.3
51735,2016,3.4
51735,2015,3.8
51735,2014,4.4
51735,2013,4.8
51735,2012,5.2
51735,2011,5.5
51740,2021,6.5
51740,2020,10.0
51740,2019,4.0
51740,2018,4.2
51740,2017,5.4
51740,2016,6.3
51740,2015,6.1
51740,2014,7.1
51740,2013,7.9
51740,2012,8.5
51740,2011,8.9
51750,2021,4.1
51750,2020,6.8
51750,2019,3.5
51750,2018,3.8
51750,2017,4.8
51750,2016,5.3
51750,2015,5.5
51750,2014,6.5
51750,2013,7.3
51750,2012,7.6
51750,2011,8.0
51760,2021,5.0
51760,2020,8.6
51760,2019,3.0
51760,2018,3.3
51760,2017,3.9
51760,2016,4.3
51760,2015,5.1
51760,2014,6.0
51760,2013,6.6
51760,2012,7.2
51760,2011,8.1
51770,2021,4.8
51770,2020,8.0
51770,2019,3.0
51770,2018,3.3
51770,2017,4.1
51770,2016,4.3
51770,2015,4.8
51770,2014,5.7
51770,2013,6.5
51770,2012,6.9
51770,2011,7.7
51775,2021,3.5
51775,2020,6.0
51775,2019,2.8
51775,2018,3.0
51775,2017,3.7
51775,2016,3.9
51775,2015,4.3
51775,2014,5.0
51775,2013,5.6
51775,2012,5.7
51775,2011,6.1
51790,2021,3.7
51790,2020,6.4
51790,2019,2.7
51790,2018,2.9
51790,2017,3.5
51790,2016,3.8
51790,2015,4.3
51790,2014,5.0
51790,2013,5.6
51790,2012,6.2
51790,2011,6.8
51800,2021,4.3
51800,2020,6.7
51800,2019,3.0
51800,2018,3.2
51800,2017,4.0
51800,2016,4.6
51800,2015,4.9
51800,2014,5.6
51800,2013,6.1
51800,2012,6.7
51800,2011,7.1
51810,2021,3.7
51810,2020,6.5
51810,2019,2.7
51810,2018,2.9
51810,2017,3.5
51810,2016,4.0
51810,2015,4.2
51810,2014,4.8
51810,2013,5.2
51810,2012,5.5
51810,2011,5.9
51820,2021,3.8
51820,2020,6.6
51820,2019,2.7
51820,2018,3.1
51820,2017,3.7
51820,2016,3.9
51820,2015,4.7
51820,2014,5.2
51820,2013,5.9
51820,2012,6.7
51820,2011,7.7
51830,2021,4.9
51830,2020,8.6
51830,2019,4.0
51830,2018,4.2
51830,2017,5.3
51830,2016,5.7
51830,2015,6.2
51830,2014,7.1
51830,2013,7.4
51830,2012,8.0
51830,2011,8.6
51840,2021,3.5
51840,2020,6.1
51840,2019,2.7
51840,2018,3.0
51840,2017,3.5
51840,2016,3.9
51840,2015,4.3
51840,2014,5.0
51840,2013,5.6
51840,2012,6.4
51840,2011,7.1
53001,2021,5.5
53001,2020,7.6
53001,2019,6.3
53001,2018,6.0
53001,2017,6.2
53001,2016,6.9
53001,2015,7.0
53001,2014,7.0
53001,2013,8.1
53001,2012,9.4
53001,2011,9.9
53003,2021,3.7
53003,2020,5.2
53003,2019,4.4
53003,2018,4.6
53003,2017,4.3
53003,2016,5.1
53003,2015,4.8
53003,2014,5.2
53003,2013,6.4
53003,2012,8.0
53003,2011,8.7
53005,2021,5.6
53005,2020,8.4
53005,2019,5.7
53005,2018,5.7
53005,2017,5.8
53005,2016,6.6
53005,2015,6.7
53005,2014,7.3
53005,2013,8.6
53005,2012,9.6
53005,2011,8.1
53007,2021,5.2
53007,2020,8.4
53007,2019,5.3
53007,2018,4.9
53007,2017,5.1
53007,2016,5.9
53007,2015,5.6
53007,2014,6.0
53007,2013,7.0
53007,2012,8.2
53007,2011,8.3
53009,2021,5.8
53009,2020,9.4
53009,2019,6.4
53009,2018,6.2
53009,2017,6.4
53009,2016,7.1
53009,2015,8.2
53009,2014,8.2
53009,2013,9.3
53009,2012,10.8
53009,2011,10.8
53011,2021,5.0
53011,2020,8.0
53011,2019,4.8
53011,2018,4.8
53011,2017,5.0
53011,2016,6.0
53011,2015,6.5
53011,2014,6.8
53011,2013,8.2
53011,2012,9.7
53011,2011,11.5
53013,2021,4.2
53013,2020,6.2
53013,2019,4.7
53013,2018,5.3
53013,2017,5.2
53013,2016,6.0
53013,2015,6.6
53013,2014,7.0
53013,2013,7.7
53013,2012,8.5
53013,2011,9.1
53015,2021,6.0
53015,2020,9.1
53015,2019,6.2
53015,2018,6.1
53015,2017,6.1
53015,2016,7.1
53015,2015,7.8
53015,2014,7.8
53015,2013,9.5
53015,2012,11.0
53015,2011,11.7
53017,2021,5.6
53017,2020,8.7
53017,2019,6.1
53017,2018,5.8
53017,2017,6.0
53017,2016,7.2
53017,2015,6.5
53017,2014,6.9
53017,2013,8.0
53017,2012,9.4
53017,2011,9.3
53019,2021,7.6
53019,2020,10.7
53019,2019,10.8
53019,2018,11.2
53019,2017,10.4
53019,2016,9.7
53019,2015,10.3
53019,2014,11.1
53019,2013,13.1
53019,2012,16.1
53019,2011,17.1
53021,2021,5.9
53021,2020,8.2
53021,2019,6.2
53021,2018,5.9
53021,2017,6.0
53021,2016,6.9
53021,2015,7.7
53021,2014,8.1
53021,2013,9.1
53021,2012,10.0
53021,2011,8.9
53023,2021,5.3
53023,2020,7.8
53023,2019,5.4
53023,2018,5.5
53023,2017,4.9
53023,2016,5.4
53023,2015,6.2
53023,2014,6.4
53023,2013,7.2
53023,2012,7.9
53023,2011,7.4
53025,2021,6.5
53025,2020,8.9
53025,2019,7.3
53025,2018,6.6
53025,2017,6.5
53025,2016,7.4
53025,2015,7.4
53025,2014,7.2
53025,2013,8.4
53025,2012,9.8
53025,2011,10.0
53027,2021,7.1
53027,2020,11.2
53027,2019,7.1
53027,2018,6.7
53027,2017,6.9
53027,2016,8.1
53027,2015,9.1
53027,2014,9.9
53027,2013,11.5
53027,2012,13.4
53027,2011,13.4
53029,2021,5.5
53029,2020,8.3
53029,2019,5.5
53029,2018,5.6
53029,2017,5.4
53029,2016,6.0
53029,2015,6.2
53029,2014,6.4
53029,2013,7.2
53029,2012,8.4
53029,2011,8.9
53031,2021,6.0
53031,2020,9.5
53031,2019,6.0
53031,2018,6.1
53031,2017,6.3
53031,2016,7.2
53031,2015,7.2
53031,2014,7.8
53031,2013,9.1
53031,2012,10.3
53031,2011,10.3
53033,2021,4.6
53033,2020,8.4
53033,2019,2.8
53033,2018,3.3
53033,2017,3.7
53033,2016,3.9
53033,2015,4.0
53033,2014,4.5
53033,2013,4.5
53033,2012,6.8
53033,2011,8.4
53035,2021,4.9
53035,2020,7.8
53035,2019,4.9
53035,2018,4.9
53035,2017,5.1
53035,2016,5.7
53035,2015,5.6
53035,2014,5.9
53035,2013,6.9
53035,2012,8.1
53035,2011,8.3
53037,2021,5.5
53037,2020,8.4
53037,2019,5.1
53037,2018,5.2
53037,2017,5.0
53037,2016,5.6
53037,2015,6.3
53037,2014,6.7
53037,2013,7.5
53037,2012,9.1
53037,2011,9.1
53039,2021,5.8
53039,2020,7.9
53039,2019,6.0
53039,2018,5.8
53039,2017,5.9
53039,2016,6.7
53039,2015,7.2
53039,2014,7.5
53039,2013,9.1
53039,2012,10.5
53039,2011,11.6
53041,2021,6.1
53041,2020,9.3
53041,2019,6.5
53041,2018,6.6
53041,2017,6.7
53041,2016,7.9
53041,2015,8.5
53041,2014,8.8
53041,2013,10.2
53041,2012,12.3
53041,2011,12.5
53043,2021,5.4
53043,2020,7.5
53043,2019,5.9
53043,2018,5.7
53043,2017,5.6
53043,2016,6.3
53043,2015,5.9
53043,2014,5.6
53043,2013,6.6
53043,2012,7.5
53043,2011,7.9
53045,2021,6.4
53045,2020,9.5
53045,2019,6.4
53045,2018,6.3
53045,2017,6.4
53045,2016,7.3
53045,2015,7.9
53045,2014,8.1
53045,2013,9.7
53045,2012,11.2
53045,2011,11.5
53047,2021,6.3
53047,2020,8.8
53047,2019,7.0
53047,2018,6.7
53047,2017,6.9
53047,2016,6.7
53047,2015,7.0
53047,2014,6.9
53047,2013,8.3
53047,2012,9.8
53047,2011,10.1
53049,2021,7.7
53049,2020,11.2
53049,2019,7.6
53049,2018,7.5
53049,2017,7.5
53049,2016,8.5
53049,2015,9.1
53049,2014,9.6
53049,2013,10.9
53049,2012,12.4
53049,2011,13.2
53051,2021,7.1
53051,2020,10.1
53051,2019,7.8
53051,2018,6.9
53051,2017,7.1
53051,2016,8.4
53051,2015,9.8
53051,2014,9.7
53051,2013,11.5
53051,2012,13.1
53051,2011,13.8
53053,2021,5.4
53053,2020,9.4
53053,2019,3.6
53053,2018,4.1
53053,2017,4.5
53053,2016,4.8
53053,2015,6.0
53053,2014,6.8
53053,2013,8.3
53053,2012,9.2
53053,2011,10.2
53055,2021,4.9
53055,2020,8.2
53055,2019,4.1
53055,2018,4.2
53055,2017,4.1
53055,2016,4.8
53055,2015,4.9
53055,2014,4.9
53055,2013,5.8
53055,2012,6.6
53055,2011,7.1
53057,2021,6.1
53057,2020,9.8
53057,2019,5.7
53057,2018,5.5
53057,2017,5.6
53057,2016,6.7
53057,2015,6.8
53057,2014,7.0
53057,2013,8.3
53057,2012,9.9
53057,2011,10.3
53059,2021,5.6
53059,2020,8.5
53059,2019,5.3
53059,2018,5.4
53059,2017,5.8
53059,2016,6.5
53059,2015,7.5
53059,2014,8.0
53059,2013,9.6
53059,2012,10.9
53059,2011,12.0
53061,2021,5.5
53061,2020,9.5
53061,2019,3.1
53061,2018,3.6
53061,2017,4.0
53061,2016,4.2
53061,2015,4.4
53061,2014,5.0
53061,2013,5.2
53061,2012,8.0
53061,2011,10.1
53063,2021,5.0
53063,2020,8.4
53063,2019,5.4
53063,2018,5.3
53063,2017,5.4
53063,2016,6.0
53063,2015,6.6
53063,2014,6.8
53063,2013,7.9
53063,2012,9.3
53063,2011,9.5
53065,2021,6.4
53065,2020,9.3
53065,2019,7.4
53065,2018,7.4
53065,2017,7.4
53065,2016,8.3
53065,2015,9.0
53065,2014,9.1
53065,2013,10.5
53065,2012,12.1
53065,2011,12.1
53067,2021,5.1
53067,2020,8.3
53067,2019,5.2
53067,2018,5.1
53067,2017,5.2
53067,2016,5.8
53067,2015,6.0
53067,2014,6.3
53067,2013,7.3
53067,2012,8.7
53067,2011,8.8
53069,2021,6.8
53069,2020,9.0
53069,2019,7.1
53069,2018,7.1
53069,2017,7.6
53069,2016,9.1
53069,2015,9.0
53069,2014,9.4
53069,2013,11.6
53069,2012,13.1
53069,2011,14.0
53071,2021,4.6
53071,2020,6.7
53071,2019,5.1
53071,2018,4.9
53071,2017,5.0
53071,2016,5.4
53071,2015,5.9
53071,2014,6.0
53071,2013,6.9
53071,2012,7.7
53071,2011,7.9
53073,2021,5.4
53073,2020,9.0
53073,2019,5.0
53073,2018,4.8
53073,2017,4.9
53073,2016,5.7
53073,2015,6.0
53073,2014,6.4
53073,2013,7.2
53073,2012,8.4
53073,2011,8.8
53075,2021,3.3
53075,2020,5.5
53075,2019,4.4
53075,2018,4.4
53075,2017,4.4
53075,2016,4.9
53075,2015,4.9
53075,2014,5.1
53075,2013,5.8
53075,2012,6.8
53075,2011,6.4
53077,2021,6.6
53077,2020,9.5
53077,2019,7.4
53077,2018,6.6
53077,2017,6.9
53077,2016,7.6
53077,2015,8.2
53077,2014,8.5
53077,2013,9.7
53077,2012,10.9
53077,2011,10.6
54001,2021,5.6
54001,2020,8.7
54001,2019,6.2
54001,2018,6.0
54001,2017,6.0
54001,2016,6.9
54001,2015,7.2
54001,2014,6.6
54001,2013,7.1
54001,2012,8.0
54001,2011,9.0
54003,2021,3.5
54003,2020,5.9
54003,2019,3.4
54003,2018,3.8
54003,2017,3.4
54003,2016,3.7
54003,2015,4.8
54003,2014,5.4
54003,2013,5.6
54003,2012,6.4
54003,2011,7.4
54005,2021,6.0
54005,2020,10.1
54005,2019,5.4
54005,2018,5.9
54005,2017,6.3
54005,2016,9.1
54005,2015,9.5
54005,2014,9.1
54005,2013,9.5
54005,2012,10.0
54005,2011,7.7
54007,2021,7.0
54007,2020,10.6
54007,2019,7.6
54007,2018,7.0
54007,2017,7.7
54007,2016,8.8
54007,2015,8.7
54007,2014,9.3
54007,2013,10.2
54007,2012,10.4
54007,2011,10.7
54009,2021,5.9
54009,2020,8.4
54009,2019,5.0
54009,2018,5.7
54009,2017,5.8
54009,2016,6.8
54009,2015,7.1
54009,2014,7.1
54009,2013,7.6
54009,2012,8.4
54009,2011,9.4
54011,2021,4.7
54011,2020,7.8
54011,2019,4.2
54011,2018,4.6
54011,2017,4.5
54011,2016,4.8
54011,2015,5.3
54011,2014,5.4
54011,2013,5.7
54011,2012,6.3
54011,2011,6.8
54013,2021,9.7
54013,2020,15.0
54013,2019,12.0
54013,2018,9.3
54013,2017,9.9
54013,2016,11.8
54013,2015,12.1
54013,2014,9.5
54013,2013,10.0
54013,2012,10.7
54013,2011,12.2
54015,2021,8.8
54015,2020,14.2
54015,2019,9.7
54015,2018,9.3
54015,2017,9.8
54015,2016,12.0
54015,2015,10.9
54015,2014,10.7
54015,2013,11.9
54015,2012,11.6
54015,2011,11.9
54017,2021,5.3
54017,2020,7.8
54017,2019,5.6
54017,2018,4.8
54017,2017,5.4
54017,2016,6.6
54017,2015,5.4
54017,2014,4.9
54017,2013,5.3
54017,2012,6.0
54017,2011,6.8
54019,2021,6.1
54019,2020,9.7
54019,2019,5.4
54019,2018,5.9
54019,2017,6.1
54019,2016,7.7
54019,2015,8.3
